--------------TurbSim v2.00.* User Time Series Input File-----------------------
     Time series input from Experimental Data
--------------------------------------------------------------------------------
          3 nComp - Number of velocity components in the file
          1 nPoints - Number of time series points contained in this file (-)
          1 RefPtID - Index of the reference point (1-nPoints)
     Pointyi Pointzi ! nPoints listed in order of increasing height
       (m)     (m)
       0.0   119
--------Time Series-------------------------------------------------------------
Elapsed Time            Point01u                Point01v                Point01w
       (s)             (m/s)                   (m/s)                   (m/s)
0.00	14.29839	-1.96007	-1.56910
0.10	14.99620	-1.36320	-0.96361
0.20	15.19765	-0.44820	-1.27991
0.30	15.00534	-0.14830	-1.15323
0.40	15.37210	-0.26292	-0.98024
0.50	15.26037	-0.08936	-1.54495
0.60	15.22589	-0.65041	-0.93056
0.70	14.94926	-0.30590	0.03497
0.80	14.57502	0.24571	-0.00818
0.90	14.04253	-0.47718	-0.63009
1.00	14.07244	-0.57617	-1.10415
1.10	14.25603	0.02721	-0.98538
1.20	14.48780	-0.10857	-0.69363
1.30	14.49070	-0.76536	-0.92442
1.40	15.27407	-0.53253	-1.25458
1.50	15.84603	-0.70935	-1.03863
1.60	16.16918	-0.71553	-1.79910
1.70	15.31935	-0.33976	-1.40817
1.80	15.93574	0.10732	-0.66037
1.90	16.00095	0.69409	-1.35691
2.00	15.33804	1.80382	-0.93788
2.10	15.62215	1.28835	-0.92620
2.20	15.85101	0.59119	-1.55900
2.30	15.05310	0.19165	-1.72804
2.40	15.33015	0.44792	-1.00399
2.50	14.68717	0.92789	-0.93056
2.60	14.92725	1.61561	-1.23241
2.70	14.74532	1.80870	-1.44479
2.80	15.01946	2.75757	-1.67143
2.90	15.28446	2.28574	-1.26705
3.00	15.34136	2.78655	-1.13601
3.10	15.23046	2.85819	-0.57407
3.20	14.78395	2.40883	-0.17880
3.30	14.40888	2.39287	-0.00046
3.40	14.86411	1.31343	-0.98459
3.50	15.34759	1.36032	-1.25319
3.60	15.37002	1.66087	-0.80962
3.70	14.58084	1.64784	0.27923
3.80	14.55882	1.73511	0.15354
3.90	14.63027	2.16591	1.07137
4.00	14.99537	2.10111	0.43461
4.10	13.73683	1.58923	0.17353
4.20	13.32894	1.39125	-0.10160
4.30	13.65292	1.57002	-0.01392
4.40	13.82447	0.73154	-0.64969
4.50	14.20369	1.28249	-0.12575
4.60	14.23484	1.08972	0.16066
4.70	13.57193	0.26915	-0.01570
4.80	13.86434	0.44662	0.30694
4.90	14.54179	-0.43420	1.32096
5.00	13.29197	-0.56021	1.09532
5.10	12.32709	-1.00827	0.04091
5.20	12.72875	-1.66636	0.01182
5.30	12.30300	-1.45600	0.89500
5.40	11.62970	-1.07177	0.03102
5.50	11.75680	-1.00697	-0.44937
5.60	11.78837	0.24343	0.27448
5.70	11.77716	-0.02684	-0.40900
5.80	12.34038	-0.25054	-0.07072
5.90	12.90818	-0.16263	-0.21185
6.00	12.78440	0.35349	-0.35159
6.10	12.71213	0.81001	-1.11602
6.20	13.55531	0.02038	-0.66117
6.30	13.77753	0.83671	-0.58931
6.40	13.73143	0.90509	-0.09131
6.50	14.55259	0.54137	0.22044
6.60	14.45997	0.17277	0.67886
6.70	14.30088	0.64199	0.07535
6.80	14.54761	0.21021	-0.25619
6.90	13.92623	-0.89560	-0.11546
7.00	13.33766	-0.61622	-0.70273
7.10	14.59413	-0.38828	-1.98476
7.20	14.12062	-0.60873	-0.70907
7.30	14.65394	0.16658	-0.88523
7.40	14.11397	0.56970	-1.41530
7.50	13.91543	-0.52798	-0.64691
7.60	13.43361	-0.89886	-1.05149
7.70	15.07553	-1.24500	-1.06297
7.80	15.34012	-1.44982	-0.13604
7.90	15.47926	-1.34106	-0.47669
8.00	15.39038	-1.60091	0.16066
8.10	15.25621	-1.39381	-0.13901
8.20	14.39476	-0.89854	0.14344
8.30	13.85936	-1.29580	0.50962
8.40	14.46454	-1.58169	0.68539
8.50	14.01304	-0.52830	0.57296
8.60	13.42987	-1.13591	0.57514
8.70	13.71357	-1.51820	1.79027
8.80	13.27038	-1.42312	1.91695
8.90	13.51128	-1.87052	1.96861
9.00	13.96403	-2.47944	1.45318
9.10	14.23360	-1.73311	0.85383
9.20	14.64522	-1.65366	0.00568
9.30	13.95738	-1.91806	0.75803
9.40	14.01179	-1.93402	0.54129
9.50	13.79996	-2.45762	0.16898
9.60	13.84233	-2.06427	0.54050
9.70	13.94658	-2.73212	0.42075
9.80	13.55241	-2.08185	0.96963
9.90	13.87597	-1.34887	1.70832
10.00	13.57982	-0.64878	1.14995
10.10	12.87537	-1.05060	1.69387
10.20	13.05439	-1.41660	1.51771
10.30	13.03653	-1.13331	2.51669
10.40	13.47930	-1.22546	2.81557
10.50	13.93744	-1.10335	2.44840
10.60	13.64794	-0.86076	2.07193
10.70	13.52624	-0.80117	2.23424
10.80	12.89074	0.42903	2.09014
10.90	12.61161	0.48406	2.01473
11.00	12.06915	-0.67711	2.85298
11.10	12.03509	0.13630	2.12795
11.20	12.17798	0.27501	1.62638
11.30	12.33748	0.17016	1.49713
11.40	12.58503	-0.05843	1.87835
11.50	12.16469	-0.22287	1.22477
11.60	12.37071	-1.19160	1.18656
11.70	12.00768	-2.24238	0.79445
11.80	12.35118	-1.45698	0.92766
11.90	12.93476	-1.41791	1.38113
12.00	13.24795	-1.45405	0.38591
12.10	12.60331	-1.35473	0.09693
12.20	13.25708	-1.49833	0.44747
12.30	12.93020	-2.32574	0.47103
12.40	12.32709	-2.61522	1.09710
12.50	11.62887	-1.51950	1.17271
12.60	12.08244	-2.36124	1.23783
12.70	12.09698	-3.06003	1.04860
12.80	12.10404	-3.24954	1.18221
12.90	11.94413	-1.70836	0.67431
13.00	11.99730	-1.05581	0.14562
13.10	12.38441	-1.08512	0.48073
13.20	12.18130	-0.29743	0.52744
13.30	12.61328	-0.02782	0.94587
13.40	12.85668	0.41405	1.30889
13.50	12.86249	0.47592	0.97933
13.60	13.02947	-0.80117	1.45516
13.70	13.01950	-0.71684	1.65092
13.80	13.97566	-1.09619	2.38427
13.90	12.90860	-0.34042	1.83441
14.00	13.31357	0.01126	1.80670
14.10	14.13225	-0.84285	1.45259
14.20	13.78376	-0.85295	1.54008
14.30	14.29507	-0.42475	1.18577
14.40	15.05933	-1.37557	1.42904
14.50	14.59579	-0.98027	1.09136
14.60	14.38811	-0.30655	0.51932
14.70	14.80887	0.64460	-0.17345
14.80	15.54738	0.62343	-0.20413
14.90	15.30647	-0.57128	-0.72233
15.00	15.89587	-1.17336	-0.23066
15.10	16.03668	-0.78294	0.00865
15.20	15.47428	-0.69144	-0.49510
15.30	16.10272	0.02689	-0.91729
15.40	15.40201	0.21770	-1.41035
15.50	14.62320	-0.03270	-1.16194
15.60	14.33079	-0.12453	-0.32270
15.70	13.81242	-0.45862	-0.35239
15.80	13.77628	0.55798	-0.79517
15.90	13.70526	-0.08545	-1.23518
16.00	14.18541	-1.10042	-1.17639
16.10	14.22529	-1.15610	-1.51328
16.20	14.29258	-1.02423	-1.03032
16.30	13.83236	-0.45504	-1.45865
16.40	13.40620	-0.66343	-1.16828
16.50	12.19418	-0.65269	-0.89809
16.60	12.98212	-0.18640	-1.26388
16.70	13.08263	-0.15090	-1.15343
16.80	13.09883	0.69279	-2.44338
16.90	12.89863	0.89923	-1.46696
17.00	12.59168	0.93505	-1.59206
17.10	12.39604	1.37953	-0.98340
17.20	12.77360	0.91877	-0.56517
17.30	13.08845	1.53876	-0.69640
17.40	13.01742	1.08321	-1.05427
17.50	12.27850	1.84191	-1.49863
17.60	12.28473	2.26229	-1.85333
17.70	11.70779	1.60877	-1.69657
17.80	11.42368	1.15713	-1.72289
17.90	11.20396	1.42967	-1.54534
18.00	11.58152	1.63124	-1.26150
18.10	11.32732	2.34240	-1.35671
18.20	11.10469	2.50228	-1.72962
18.30	11.99023	1.34078	-1.07881
18.40	11.45525	0.80904	-0.98143
18.50	11.93541	0.27925	-0.97034
18.60	11.81661	-0.04866	-0.91611
18.70	12.20830	-0.04768	-1.01844
18.80	12.41930	1.97282	-1.34899
18.90	12.47330	2.52931	-1.81988
19.00	11.90093	1.75400	-1.43509
19.10	11.88016	2.11642	-0.57190
19.20	12.16718	1.83866	-0.27321
19.30	11.78089	1.51271	-0.20690
19.40	11.80498	1.86341	-0.59723
19.50	11.69574	2.60127	-1.07446
19.60	12.27891	2.46223	-1.94537
19.70	11.52005	3.37365	-0.81635
19.80	11.14415	3.16297	-0.51054
19.90	11.32607	3.05682	-0.43809
20.00	11.03408	2.77645	-0.86227
20.10	11.32109	2.41957	-1.03487
20.20	10.98548	2.81944	-0.96025
20.30	11.37966	3.16655	-0.22294
20.40	10.82100	2.93894	0.02211
20.50	11.15744	2.44692	0.13355
20.60	11.44819	1.84778	-0.64117
