--------------TurbSim v2.00.* User Time Series Input File-----------------------
     Time series input from Experimental Data
--------------------------------------------------------------------------------
          3 nComp - Number of velocity components in the file
          1 nPoints - Number of time series points contained in this file (-)
          1 RefPtID - Index of the reference point (1-nPoints)
     Pointyi Pointzi ! nPoints listed in order of increasing height
       (m)     (m)
       0.0   119
--------Time Series-------------------------------------------------------------
Elapsed Time            Point01u                Point01v                Point01w
       (s)             (m/s)                   (m/s)                   (m/s)
0.00	11.77300	3.34174	-0.95985
0.10	11.15785	3.16525	-0.59783
0.20	10.73917	2.25122	-0.55527
0.30	10.52152	2.51693	0.07812
0.40	10.66565	3.08384	-1.59483
0.50	11.03781	1.96663	-1.94874
0.60	10.77738	1.96695	-0.55745
0.70	10.20460	2.09460	0.42115
0.80	10.67105	1.83377	-0.09903
0.90	10.74291	1.31147	0.22776
1.00	10.69597	0.78494	-0.35437
1.10	11.30406	1.30073	-0.78151
1.20	11.21642	1.28868	0.10999
1.30	11.12836	0.91389	0.33980
1.40	11.30904	0.98259	-0.11961
1.50	11.57280	1.85461	0.40472
1.60	11.43116	0.81620	1.02327
1.70	11.55618	1.70743	1.50267
1.80	11.70447	1.31440	1.41795
1.90	12.07372	2.00277	1.32294
2.00	12.25648	1.85071	0.78119
2.10	13.29447	1.82661	0.54901
2.20	13.45687	1.15420	1.35778
2.30	13.49509	1.14150	0.63314
2.40	12.29802	0.53388	0.78654
2.50	12.32709	-0.25543	0.70855
2.60	12.59085	-0.23947	-0.31042
2.70	12.49033	-0.26683	0.27091
2.80	11.84527	0.44043	0.50250
2.90	10.96513	-0.09880	-0.19899
3.00	10.63990	0.98683	-0.56279
3.10	11.34809	1.19099	-0.26173
3.20	11.41496	1.15289	-0.66512
3.30	11.29326	0.57752	-0.70887
3.40	12.12647	0.89500	-0.30607
3.50	12.14932	0.70418	0.20124
3.60	11.05111	-0.27204	-0.22927
3.70	10.95682	-0.29222	0.26498
3.80	10.16805	-0.49509	0.18580
3.90	10.57178	-0.77903	0.47499
4.00	10.65111	-0.20984	0.13018
4.10	10.44925	-0.57519	0.90985
4.20	11.26917	-0.24045	0.58306
4.30	11.55992	0.00116	0.07436
4.40	11.56906	0.36879	-0.21700
4.50	10.60252	0.42057	-0.01510
4.60	10.53523	0.86374	0.20461
4.70	10.98880	0.58631	-0.45492
4.80	10.83803	-0.17402	-0.07429
4.90	10.32755	-0.51007	0.01320
5.00	10.45382	-0.38275	-0.38663
5.10	10.85589	-0.22417	-0.31319
5.20	10.66191	0.04642	0.60899
5.30	11.02245	0.88100	1.24436
5.40	9.77013	0.43620	0.90075
5.50	9.88643	-0.53546	-0.09903
5.60	9.98197	-0.25510	0.19273
5.70	9.81832	-0.52602	-0.70174
5.80	9.70409	-0.21863	0.35009
5.90	9.79506	0.24864	0.71092
6.00	9.33525	0.90672	-0.43097
6.10	8.59549	0.72796	-0.02856
6.20	8.18678	0.79145	-0.04994
6.30	8.23039	0.38996	0.62779
6.40	8.55770	-0.03400	0.26319
6.50	8.39737	0.18612	-0.98301
6.60	7.92967	0.50295	-0.95688
6.70	7.52096	0.16332	-0.52261
6.80	6.96105	0.52444	1.29107
6.90	7.23145	0.15030	0.80494
7.00	7.79966	0.04219	0.83543
7.10	7.98699	1.05977	1.03356
7.20	7.75314	1.59249	0.24855
7.30	8.14067	1.42251	0.03102
7.40	8.96226	0.56645	0.79346
7.50	9.04367	0.69474	0.70697
7.60	8.43849	1.50717	0.59355
7.70	8.50536	2.38147	0.47202
7.80	8.84471	2.14995	-0.13010
7.90	8.57930	2.27565	0.26379
8.00	8.92404	2.75203	0.24578
8.10	10.01561	2.05878	1.03633
8.20	10.63948	1.88783	0.37721
8.30	10.04261	2.56545	-0.00897
8.40	9.22892	1.98942	-0.68215
8.50	9.18032	1.58337	-1.62848
