--------------TurbSim v2.00.* User Time Series Input File-----------------------
     Time series input from Experimental Data
--------------------------------------------------------------------------------
          3 nComp - Number of velocity components in the file
          1 nPoints - Number of time series points contained in this file (-)
          1 RefPtID - Index of the reference point (1-nPoints)
     Pointyi Pointzi ! nPoints listed in order of increasing height
       (m)     (m)
       0.0   119
--------Time Series-------------------------------------------------------------
Elapsed Time            Point01u                Point01v                Point01w
       (s)             (m/s)                   (m/s)                   (m/s)
0.00	8.87212	0.43392	-1.00419
0.10	8.48459	0.40266	-1.47923
0.20	8.52488	0.42838	-1.10276
0.30	8.34088	1.04479	-1.60651
0.40	7.64972	0.16560	-2.34738
0.50	8.14234	0.23789	-2.63399
0.60	8.57680	-0.40782	-2.10372
0.70	9.06485	-0.49867	-2.05760
0.80	8.70017	0.59738	-1.68786
0.90	8.31928	1.20271	-1.33197
1.00	7.85075	1.76279	-1.56355
1.10	6.75794	0.90151	-1.49824
1.20	7.63892	-0.17174	-0.94204
1.30	7.99779	0.11383	-1.37651
1.40	8.41647	0.70256	-0.83436
1.50	7.82666	0.78559	0.00390
1.60	8.08211	0.20728	0.17175
1.70	8.82187	-0.08415	-0.37851
1.80	8.79279	-1.05679	-1.12057
1.90	8.43517	-0.59343	-1.84739
2.00	7.72615	-1.22742	-2.07660
2.10	6.69190	-0.81941	-1.63936
2.20	6.62295	-0.79043	-1.74130
2.30	7.55377	-0.96952	-0.81120
2.40	8.32634	-1.05711	-0.22412
2.50	8.36995	-1.52341	0.53536
2.60	8.39404	-0.79922	0.78871
2.70	8.43683	-1.71422	0.02963
2.80	8.63080	-1.60091	0.08189
2.90	8.97555	-1.68492	0.47360
3.00	9.07524	-1.73018	-0.03272
3.10	9.05738	-2.50158	0.02765
3.20	9.41542	-2.38175	-0.03450
3.30	9.03661	-2.32053	-0.12832
3.40	8.09499	-2.97178	-0.63722
3.50	8.79238	-2.79594	-0.16276
3.60	8.25448	-2.92815	0.02409
3.70	7.53176	-3.14827	-0.56972
3.80	8.00734	-3.07826	-1.24686
3.90	7.87941	-3.36318	-1.09920
4.00	8.83682	-3.04928	0.35088
4.10	8.68770	-2.83144	0.60701
4.20	8.90203	-2.65658	0.11573
4.30	8.74253	-2.42832	0.41125
4.40	8.70100	-2.17140	-0.03727
4.50	8.64575	-1.83829	-0.06399
4.60	8.82560	-2.15121	-0.48302
4.70	9.24263	-0.88388	-0.82011
4.80	9.65591	-0.81811	-0.42087
4.90	9.90762	-1.11442	0.54585
5.00	10.16265	-1.21179	1.08007
5.10	10.09411	-0.94770	0.69766
5.20	10.58299	-0.34204	0.02805
5.30	11.56117	0.48113	-0.15287
5.40	11.05152	0.81132	-0.34645
5.50	10.77987	0.38279	-0.37673
5.60	11.57404	0.69930	-0.00224
5.70	11.39918	0.32548	-0.02718
5.80	10.59670	-0.02065	-0.12417
5.90	10.54852	0.14183	-0.50024
6.00	10.04053	0.63255	0.18580
6.10	10.51612	0.39582	0.37503
6.20	10.56970	-0.07764	0.42392
6.30	10.30013	-0.85392	-0.65622
6.40	9.72112	-1.12908	-0.28251
6.50	10.95806	-0.90309	0.16007
6.60	10.35039	-0.99166	0.92529
6.70	10.75288	-1.73083	0.04566
6.80	10.52941	-1.15317	0.45183
6.90	10.54852	-0.94347	0.82830
7.00	9.91634	-0.21342	0.48429
7.10	9.46401	0.06922	0.99655
7.20	10.23866	-0.18477	0.48943
7.30	11.07520	-0.28604	-0.06162
7.40	11.34518	0.75433	0.83424
7.50	11.64216	0.61073	0.26973
7.60	11.58110	0.93733	-0.20235
7.70	11.69741	0.58436	0.26577
7.80	11.72025	1.13271	0.18976
7.90	11.69658	0.01679	0.31426
8.00	12.19168	-0.03954	0.21589
8.10	12.18338	0.17570	-0.53290
8.20	11.79958	1.11349	-0.41018
8.30	12.11360	1.58142	0.15967
8.40	12.58503	0.90868	-0.23303
8.50	12.58420	1.05325	0.00627
8.60	12.55679	0.41992	0.08208
8.70	12.75657	1.52541	0.36018
8.80	12.56634	2.21508	0.96329
8.90	12.49074	2.77385	1.21309
9.00	12.74702	2.90670	1.52108
9.10	11.97071	2.13465	1.52246
9.20	12.39895	1.64491	1.33977
9.30	12.20331	1.42837	1.18894
9.40	12.36863	0.78233	2.33142
9.50	13.22136	0.85104	2.23463
9.60	12.53311	0.97282	0.94924
9.70	12.12149	1.90118	1.01693
9.80	11.99854	2.36617	0.48013
9.90	12.35949	2.14019	0.70994
10.00	12.91317	1.63840	1.11649
10.10	12.28223	2.52084	1.84470
10.20	12.17050	2.16558	1.82807
10.30	12.14060	2.21215	1.16321
10.40	11.84860	1.74911	1.88666
10.50	11.40167	1.78688	1.47001
10.60	11.34103	2.05650	0.47419
10.70	11.37633	1.68431	0.67173
10.80	10.80812	1.50815	0.34751
10.90	10.60958	0.79666	0.43520
11.00	10.93854	0.45866	0.62957
11.10	10.91694	-0.37298	1.29701
11.20	10.60667	-0.73279	1.84807
11.30	11.27706	-0.62859	1.17964
11.40	11.43531	-0.90016	1.50386
11.50	10.25569	-0.70153	1.63232
11.60	10.07958	-0.40228	1.93971
11.70	9.94375	-0.49997	1.30295
11.80	9.71364	-0.61882	0.60008
11.90	10.42225	-0.13951	0.60503
12.00	10.14230	0.72144	0.75665
12.10	9.68083	-0.04605	1.04959
12.20	10.43056	-0.12355	0.63314
12.30	10.58798	0.51858	0.72498
12.40	10.79192	-0.31762	0.32297
12.50	11.05526	0.34046	-0.26490
12.60	11.35349	0.99269	-0.23382
12.70	12.06085	0.95785	0.66085
12.80	12.48202	0.55668	-0.58516
12.90	11.96697	0.25417	-0.80744
13.00	11.03449	0.20240	-0.46561
13.10	11.52462	0.44955	0.00885
13.20	12.00976	0.40982	0.24617
13.30	12.52480	0.07768	0.43916
13.40	11.99771	0.12099	-0.40286
13.50	12.02554	1.17471	-1.22706
13.60	12.21951	0.55896	-1.53030
13.70	12.44838	0.02265	-2.32679
13.80	11.90924	-1.06330	-1.65065
13.90	11.64549	-1.59342	-1.42995
14.00	11.96739	-1.21862	-0.60416
14.10	11.63801	-1.52373	0.43362
14.20	11.64756	-1.28668	0.18620
14.30	11.56698	-0.75949	0.54624
14.40	11.42451	-1.05418	0.35306
14.50	11.22016	-1.20006	0.62997
14.60	11.79460	-0.96496	-0.04677
14.70	11.31278	-1.57746	0.60542
14.80	10.94270	-2.14112	0.28873
14.90	10.80147	-2.01445	0.07733
15.00	11.02411	-1.82656	-0.38465
15.10	11.15744	-1.78423	-0.27638
15.20	10.72339	-2.14209	0.15096
15.30	11.37426	-1.83242	0.31664
15.40	11.53209	-1.83568	0.92034
15.50	11.90218	-1.18834	1.29523
15.60	12.76156	-1.15350	0.98289
15.70	12.35284	-1.90895	0.83048
15.80	11.67830	-2.82558	1.67507
15.90	11.82492	-2.65983	0.85423
16.00	11.65795	-2.34691	0.52110
16.10	11.32566	-1.11312	0.78218
16.20	12.01266	-1.52634	0.70538
16.30	12.29386	-0.61166	0.37760
16.40	11.87061	-0.71163	-0.03430
16.50	11.42493	-0.97896	0.08347
16.60	10.94810	-1.04637	0.83285
16.70	11.21933	-1.32673	1.28177
16.80	11.54289	-1.10921	1.22833
16.90	11.64715	-1.73832	1.29701
17.00	11.79502	-2.07534	0.87739
17.10	11.85358	-1.51820	0.68796
17.20	12.00103	-0.71195	0.99655
17.30	11.87518	-0.40749	1.06226
17.40	11.27665	-0.32511	2.19346
17.50	10.63990	-0.83504	1.95198
17.60	11.11133	0.26264	1.91358
17.70	11.56532	-0.54947	2.95789
17.80	12.00810	-1.16620	2.19960
17.90	12.57423	-1.34529	1.49356
18.00	11.68162	-1.43419	1.56858
18.10	11.57529	-2.66211	1.50049
18.20	11.88183	-1.19453	0.88451
18.30	11.43490	-1.65952	1.18419
18.40	11.27831	-2.60611	1.58699
