--------------TurbSim v2.00.* User Time Series Input File-----------------------
     Time series input from Experimental Data
--------------------------------------------------------------------------------
          3 nComp - Number of velocity components in the file
          1 nPoints - Number of time series points contained in this file (-)
          1 RefPtID - Index of the reference point (1-nPoints)
     Pointyi Pointzi ! nPoints listed in order of increasing height
       (m)     (m)
       0.0   119
--------Time Series-------------------------------------------------------------
Elapsed Time            Point01u                Point01v                Point01w
       (s)             (m/s)                   (m/s)                   (m/s)
0.00	13.38543	-0.82885	-1.02537
0.10	13.73973	-1.00729	-0.53310
0.20	13.90422	-0.35735	-0.40424
0.30	14.09570	-0.42182	-0.74489
0.40	14.63027	-1.57225	-0.52934
0.50	15.19391	-0.92980	0.30258
0.60	16.03335	-0.48532	-0.36466
0.70	15.19266	-1.24142	-0.11189
0.80	14.85996	-2.06427	-0.61564
0.90	15.34552	-1.90960	-1.00518
1.00	15.06016	-1.85554	-1.03942
1.10	15.16940	-1.53936	-0.81041
1.20	15.14448	-1.74809	-1.69261
1.30	15.61301	-0.09001	-1.78405
1.40	15.37210	0.52346	-0.73975
1.50	15.50294	0.02819	-0.88424
1.60	16.36689	0.53063	-0.51232
1.70	16.71662	1.15876	-0.45690
1.80	16.07157	1.76376	-0.07389
1.90	15.71893	2.33686	0.18125
2.00	16.31829	2.11576	0.44727
2.10	16.55048	1.98323	0.08189
2.20	16.20074	2.66867	0.11435
2.30	16.37104	2.35021	-0.59070
2.40	17.10083	2.10534	-0.50420
2.50	16.85701	2.16949	-0.04875
2.60	15.97894	2.68658	-0.57091
2.70	16.20033	2.81976	-0.49450
2.80	16.22566	2.27337	0.10188
2.90	16.46159	1.99886	-0.56616
3.00	15.68279	2.81358	-0.09764
3.10	14.85414	3.16427	-0.54023
3.20	14.53141	3.47720	-0.47728
3.30	14.80887	2.95359	-0.08082
3.40	15.11831	4.23330	-0.17127
3.50	14.89402	4.31503	0.40650
3.60	14.82756	4.09263	0.41481
3.70	14.29424	3.72207	0.50844
3.80	14.24481	3.79110	-1.17520
3.90	14.25603	4.89561	-1.48102
4.00	13.77296	5.42540	-1.18233
4.10	14.15842	5.60352	-0.83990
4.20	14.57544	5.32088	-0.96341
4.30	13.95364	5.23263	-0.50222
4.40	13.54659	5.23231	-1.38858
4.50	13.36923	5.17663	-1.09227
4.60	13.11711	4.60711	-0.39811
4.70	12.37943	5.24208	-0.32903
4.80	12.46998	5.62013	0.07080
4.90	12.90029	4.81128	-0.25381
5.00	13.36508	4.33196	-1.00498
5.10	13.46601	4.50714	-0.09091
5.20	13.46352	4.57976	-1.00260
5.30	13.12209	3.87511	-1.34721
5.40	12.10114	3.81096	-1.12750
5.50	12.28971	4.47947	-0.31141
5.60	13.39789	4.35964	-0.64969
5.70	12.15887	4.83830	-0.30092
5.80	11.83987	5.55924	-0.56101
5.90	12.00228	5.31925	-1.13403
6.00	12.61868	4.81551	-1.48438
6.10	12.27351	4.10663	-1.70251
6.20	12.61244	4.36648	-1.23459
6.30	11.75971	4.39871	-1.84918
6.40	11.81495	5.00340	-1.54713
6.50	11.98525	5.65822	-0.34031
6.60	11.46854	5.03889	-0.36980
6.70	11.10427	4.16263	-0.53963
6.80	11.45068	4.07830	-0.71560
6.90	11.29700	4.41043	-1.23439
7.00	11.20147	4.47556	-1.04793
7.10	11.58941	4.97604	-0.75895
7.20	11.26834	3.95521	-0.26411
7.30	10.65734	3.87381	-0.28944
7.40	11.51049	3.45277	0.25468
7.50	10.60335	2.77873	-0.13386
7.60	11.48848	2.79339	-0.22551
7.70	12.00228	2.94285	0.09633
7.80	12.03302	3.16623	-0.21403
7.90	12.01599	4.17729	-0.37891
8.00	11.60561	5.27138	-0.50994
8.10	11.22431	4.18641	-0.39138
8.20	11.47270	4.44788	-0.35773
8.30	11.54372	5.09359	0.30278
8.40	11.15744	4.52408	1.11511
8.50	11.64466	4.34043	0.32911
8.60	10.36368	4.79825	-0.19701
8.70	10.35787	4.24046	-1.09999
8.80	10.54727	4.15580	-1.60017
8.90	10.74706	3.92981	-1.65579
9.00	10.47915	4.54134	-1.97308
9.10	9.97324	4.86663	-2.01188
9.20	10.04303	4.30786	-0.97054
9.30	10.27064	4.11509	-1.32465
9.40	9.82870	4.58822	-1.28506
9.50	9.92049	4.83505	-1.18114
9.60	10.29764	4.92134	-0.95945
9.70	9.94791	4.58790	-2.08947
9.80	9.91468	5.05647	-1.92162
9.90	10.56015	4.57422	-1.50892
10.00	10.34333	5.42768	-2.00871
10.10	11.29451	4.68754	-2.65121
10.20	10.34665	4.52115	-2.80560
10.30	11.10926	4.65009	-2.38558
10.40	11.41579	3.66931	-1.67380
10.50	10.57136	3.48306	-0.68155
10.60	10.43886	3.88260	-1.32821
10.70	9.77263	3.86371	-0.50539
10.80	9.78052	3.23428	-0.72154
10.90	9.36017	3.29257	-1.30010
11.00	8.49249	2.72077	-0.45888
11.10	8.00361	2.49902	-1.15917
11.20	8.05096	2.02589	-0.74964
11.30	7.68502	3.03695	-0.22927
11.40	7.95210	2.15777	-0.27381
11.50	8.42977	1.04218	-0.80249
11.60	7.92261	1.12912	-0.18374
11.70	7.86197	1.09819	0.07694
11.80	7.14298	0.29683	-0.85376
11.90	7.46904	0.02070	-0.32210
12.00	7.25803	0.38670	-0.79062
12.10	6.95150	1.29324	-0.58694
12.20	7.07237	0.67976	-1.02220
12.30	7.19531	0.04024	-0.39850
12.40	7.42127	0.70646	-1.12394
12.50	8.01690	0.54072	-1.01131
12.60	7.93590	0.39908	-1.00676
12.70	8.04597	0.08550	-1.33632
12.80	8.06757	-0.68525	-0.44759
12.90	8.00817	-0.32381	-0.93313
13.00	8.18304	-0.18868	-0.56695
13.10	8.18304	-1.00957	-0.22135
13.20	8.42395	-1.18639	-0.04380
13.30	8.75665	-1.40944	0.06823
13.40	9.15457	-2.22220	0.10485
13.50	8.90037	-1.46479	-0.70590
13.60	9.62434	-0.97571	-0.59288
13.70	10.53398	-0.63543	-0.38029
13.80	10.36784	-0.94998	-1.22983
13.90	9.88311	-1.13364	-1.01982
14.00	9.51926	-1.26421	-1.05585
14.10	9.71489	-1.14568	-0.42681
14.20	9.66671	0.33330	-0.62771
